"","UniqueID","SITE","PLOT","SPECIES","TREE","DBH.new","DBH_change","year_difference","Notes"
"3702","GRI4_1_40","GRI4","1","BETNEO","40",13.7,0,5,"13.7 -> 13.7 from 2013-2018"
"3703","GRI4_1_49","GRI4","1","BETNEO","49",14.7,-0.300000000000001,5,"15 -> 14.7 from 2013-2018"
"3704","GRI4_1_52","GRI4","1","PICMAR","52",6.8,-0.4,5,"7.2 -> 6.8 from 2013-2018"
"3705","GRI4_1_63","GRI4","1","PICMAR","63",6.7,-0.0999999999999996,5,"6.8 -> 6.7 from 2013-2018"
"3706","GRI4_11_770","GRI4","11","PICMAR","770",2.9,0,5,"2.9 -> 2.9 from 2013-2018"
"3707","GRI4_11_773","GRI4","11","PICMAR","773",4.1,-0.800000000000001,5,"4.9 -> 4.1 from 2013-2018"
"3708","GRI4_11_798","GRI4","11","BETNEO","798",10,0,5,"10 -> 10 from 2013-2018"
"3709","GRI4_11_815","GRI4","11","PICMAR","815",4,-3.6,5,"7.6 -> 4 from 2013-2018"
"3710","GRI4_11_818","GRI4","11","BETNEO","818",11.2,-0.700000000000001,5,"11.9 -> 11.2 from 2013-2018"
"3711","GRI4_11_820","GRI4","11","BETNEO","820",5.7,0,5,"5.7 -> 5.7 from 2013-2018"
"3712","GRI4_11_831","GRI4","11","BETNEO","831",7.3,-0.100000000000001,5,"7.4 -> 7.3 from 2013-2018"
"3713","GRI4_11_835","GRI4","11","BETNEO","835",9.2,0,5,"9.2 -> 9.2 from 2013-2018"
"3714","GRI4_11_836","GRI4","11","PICMAR","836",2.7,0,5,"2.7 -> 2.7 from 2013-2018"
"3715","GRI4_11_843","GRI4","11","BETNEO","843",3.7,-0.3,5,"4 -> 3.7 from 2013-2018"
"3716","GRI4_11_850","GRI4","11","BETNEO","850",7.3,0,5,"7.3 -> 7.3 from 2013-2018"
"3717","GRI4_11_851","GRI4","11","BETNEO","851",6.8,-0.3,5,"7.1 -> 6.8 from 2013-2018"
"3718","GRI4_11_853","GRI4","11","BETNEO","853",5.4,-0.0999999999999996,5,"5.5 -> 5.4 from 2013-2018"
"3719","GRI4_11_855","GRI4","11","BETNEO","855",4.5,0,5,"4.5 -> 4.5 from 2013-2018"
"3720","GRI4_11_857","GRI4","11","BETNEO","857",8.6,0,5,"8.6 -> 8.6 from 2013-2018"
"3721","GRI4_11_860","GRI4","11","BETNEO","860",4,0,5,"4 -> 4 from 2013-2018"
"3722","GRI4_11_862","GRI4","11","BETNEO","862",12.5,0,5,"12.5 -> 12.5 from 2013-2018"
"3723","GRI4_11_863","GRI4","11","BETNEO","863",10.3,-0.199999999999999,5,"10.5 -> 10.3 from 2013-2018"
"3724","GRI4_11_865","GRI4","11","BETNEO","865",7.5,0,5,"7.5 -> 7.5 from 2013-2018"
"3725","GRI4_11_869","GRI4","11","BETNEO","869",2.8,-0.2,5,"3 -> 2.8 from 2013-2018"
"3726","GRI4_11_870","GRI4","11","BETNEO","870",5.9,-0.0999999999999996,5,"6 -> 5.9 from 2013-2018"
"3727","GRI4_11_871","GRI4","11","BETNEO","871",9.8,0,5,"9.8 -> 9.8 from 2013-2018"
"3728","GRI4_12_873","GRI4","12","BETNEO","873",8.5,0,5,"8.5 -> 8.5 from 2013-2018"
"3729","GRI4_12_878","GRI4","12","BETNEO","878",10.3,-0.899999999999999,5,"11.2 -> 10.3 from 2013-2018"
"3730","GRI4_12_885","GRI4","12","BETNEO","885",6.3,-0.3,5,"6.6 -> 6.3 from 2013-2018"
"3731","GRI4_12_890","GRI4","12","BETNEO","890",8.7,0,5,"8.7 -> 8.7 from 2013-2018"
"3732","GRI4_12_891","GRI4","12","BETNEO","891",14,0,5,"14 -> 14 from 2013-2018"
"3733","GRI4_12_892","GRI4","12","BETNEO","892",9.2,0,5,"9.2 -> 9.2 from 2013-2018"
"3734","GRI4_12_896","GRI4","12","BETNEO","896",7.1,0,5,"7.1 -> 7.1 from 2013-2018"
"3735","GRI4_12_904","GRI4","12","BETNEO","904",6.3,-0.100000000000001,5,"6.4 -> 6.3 from 2013-2018"
"3736","GRI4_12_906","GRI4","12","BETNEO","906",13.2,0,5,"13.2 -> 13.2 from 2013-2018"
"3737","GRI4_12_910","GRI4","12","BETNEO","910",5.4,-0.0999999999999996,5,"5.5 -> 5.4 from 2013-2018"
"3738","GRI4_12_915","GRI4","12","BETNEO","915",11.8,-0.399999999999999,5,"12.2 -> 11.8 from 2013-2018"
"3739","GRI4_12_920","GRI4","12","BETNEO","920",5.6,-0.4,5,"6 -> 5.6 from 2013-2018"
"3740","GRI4_12_923","GRI4","12","BETNEO","923",9,0,5,"9 -> 9 from 2013-2018"
"3741","GRI4_12_924","GRI4","12","BETNEO","924",8,0,5,"8 -> 8 from 2013-2018"
"3742","GRI4_13_169","GRI4","13","POPTRE","169",9.6,0,5,"9.6 -> 9.6 from 2013-2018"
"3743","GRI4_13_170","GRI4","13","BETNEO","170",10.5,-0.300000000000001,5,"10.8 -> 10.5 from 2013-2018"
"3744","GRI4_13_171","GRI4","13","BETNEO","171",8.4,0,5,"8.4 -> 8.4 from 2013-2018"
"3745","GRI4_13_929","GRI4","13","POPTRE","929",5.5,-0.8,5,"6.3 -> 5.5 from 2013-2018"
"3746","GRI4_13_930","GRI4","13","BETNEO","930",7.2,-0.0999999999999996,5,"7.3 -> 7.2 from 2013-2018"
"3747","GRI4_13_933","GRI4","13","POPTRE","933",10.8,-0.299999999999999,5,"11.1 -> 10.8 from 2013-2018"
"3748","GRI4_13_937","GRI4","13","BETNEO","937",13.3,0,5,"13.3 -> 13.3 from 2013-2018"
"3749","GRI4_13_938","GRI4","13","BETNEO","938",6,0,5,"6 -> 6 from 2013-2018"
"3750","GRI4_13_940","GRI4","13","BETNEO","940",8,-0.0999999999999996,5,"8.1 -> 8 from 2013-2018"
"3751","GRI4_13_947","GRI4","13","BETNEO","947",13,-0.300000000000001,5,"13.3 -> 13 from 2013-2018"
"3752","GRI4_13_948","GRI4","13","BETNEO","948",15.3,0,5,"15.3 -> 15.3 from 2013-2018"
"3753","GRI4_13_949","GRI4","13","BETNEO","949",6.4,-0.8,5,"7.2 -> 6.4 from 2013-2018"
"3754","GRI4_13_950","GRI4","13","BETNEO","950",6.6,0,5,"6.6 -> 6.6 from 2013-2018"
"3755","GRI4_13_954","GRI4","13","BETNEO","954",5.5,-0.0999999999999996,5,"5.6 -> 5.5 from 2013-2018"
"3756","GRI4_13_958","GRI4","13","BETNEO","958",6.8,0,5,"6.8 -> 6.8 from 2013-2018"
"3757","GRI4_13_964","GRI4","13","BETNEO","964",10.5,0,5,"10.5 -> 10.5 from 2013-2018"
"3758","GRI4_13_966","GRI4","13","PICGLA","966",5.3,-0.5,5,"5.8 -> 5.3 from 2013-2018"
"3759","GRI4_14_1000","GRI4","14","POPTRE","1000",11.5,-0.199999999999999,5,"11.7 -> 11.5 from 2013-2018"
"3760","GRI4_14_968","GRI4","14","BETNEO","968",10.2,0,5,"10.2 -> 10.2 from 2013-2018"
"3761","GRI4_14_969","GRI4","14","BETNEO","969",10.1,0,5,"10.1 -> 10.1 from 2013-2018"
"3762","GRI4_14_972","GRI4","14","BETNEO","972",9.1,-0.300000000000001,5,"9.4 -> 9.1 from 2013-2018"
"3763","GRI4_14_973","GRI4","14","BETNEO","973",7.9,0,5,"7.9 -> 7.9 from 2013-2018"
"3764","GRI4_14_974","GRI4","14","BETNEO","974",9.1,0,5,"9.1 -> 9.1 from 2013-2018"
"3765","GRI4_14_980","GRI4","14","BETNEO","980",8.4,0,5,"8.4 -> 8.4 from 2013-2018"
"3766","GRI4_14_982","GRI4","14","BETNEO","982",15.7,-0.100000000000001,5,"15.8 -> 15.7 from 2013-2018"
"3767","GRI4_14_983","GRI4","14","BETNEO","983",9.3,-0.0999999999999996,5,"9.4 -> 9.3 from 2013-2018"
"3768","GRI4_14_987","GRI4","14","BETNEO","987",14.4,0,5,"14.4 -> 14.4 from 2013-2018"
"3769","GRI4_14_989","GRI4","14","BETNEO","989",9.8,0,5,"9.8 -> 9.8 from 2013-2018"
"3770","GRI4_14_990","GRI4","14","BETNEO","990",6.2,0,5,"6.2 -> 6.2 from 2013-2018"
"3771","GRI4_14_993","GRI4","14","BETNEO","993",6.2,-1,5,"7.2 -> 6.2 from 2013-2018"
"3772","GRI4_14_995","GRI4","14","BETNEO","995",8.1,0,5,"8.1 -> 8.1 from 2013-2018"
"3773","GRI4_14_997","GRI4","14","BETNEO","997",8.9,-0.0999999999999996,5,"9 -> 8.9 from 2013-2018"
"3774","GRI4_14_998","GRI4","14","BETNEO","998",8.7,0,5,"8.7 -> 8.7 from 2013-2018"
"3775","GRI4_2_115","GRI4","2","PICMAR","115",5.5,-0.0999999999999996,5,"5.6 -> 5.5 from 2013-2018"
"3776","GRI4_2_127","GRI4","2","POPTRE","127",8.7,-0.200000000000001,5,"8.9 -> 8.7 from 2013-2018"
"3777","GRI4_2_138","GRI4","2","BETNEO","138",13.2,0,5,"13.2 -> 13.2 from 2013-2018"
"3778","GRI4_2_85","GRI4","2","BETNEO","85",4.7,0,5,"4.7 -> 4.7 from 2013-2018"
"3779","GRI4_2_86","GRI4","2","BETNEO","86",10.2,0,5,"10.2 -> 10.2 from 2013-2018"
"3780","GRI4_2_88","GRI4","2","POPTRE","88",11.1,0,5,"11.1 -> 11.1 from 2013-2018"
"3781","GRI4_2_91","GRI4","2","POPTRE","91",9.5,0,5,"9.5 -> 9.5 from 2013-2018"
"3782","GRI4_2_96","GRI4","2","POPTRE","96",13.1,-0.0999999999999996,5,"13.2 -> 13.1 from 2013-2018"
"3783","GRI4_3_139","GRI4","3","PICMAR","139",4,-0.7,5,"4.7 -> 4 from 2013-2018"
"3784","GRI4_3_147","GRI4","3","PICMAR","147",5.9,0,5,"5.9 -> 5.9 from 2013-2018"
"3785","GRI4_3_154","GRI4","3","PICMAR","154",3.1,-0.1,5,"3.2 -> 3.1 from 2013-2018"
"3786","GRI4_3_170","GRI4","3","PICMAR","170",2.9,0,5,"2.9 -> 2.9 from 2013-2018"
"3787","GRI4_3_173","GRI4","3","PICMAR","173",5.7,0,5,"5.7 -> 5.7 from 2013-2018"
"3788","GRI4_3_175","GRI4","3","PICMAR","175",6.5,-0.2,5,"6.7 -> 6.5 from 2013-2018"
"3789","GRI4_3_178","GRI4","3","PICMAR","178",3.3,0,5,"3.3 -> 3.3 from 2013-2018"
"3790","GRI4_3_183","GRI4","3","POPTRE","183",12.1,0,5,"12.1 -> 12.1 from 2013-2018"
"3791","GRI4_4_249","GRI4","4","POPTRE","249",5.5,-0.0999999999999996,5,"5.6 -> 5.5 from 2013-2018"
"3792","GRI4_4_266","GRI4","4","PICMAR","266",2.9,0,5,"2.9 -> 2.9 from 2013-2018"
"3793","GRI4_6_307","GRI4","6","BETNEO","307",10.5,0,5,"10.5 -> 10.5 from 2013-2018"
"3794","GRI4_6_321","GRI4","6","BETNEO","321",8.5,0,5,"8.5 -> 8.5 from 2013-2018"
"3795","GRI4_6_325","GRI4","6","BETNEO","325",7.9,0,5,"7.9 -> 7.9 from 2013-2018"
"3796","GRI4_6_329","GRI4","6","BETNEO","329",4.9,0,5,"4.9 -> 4.9 from 2013-2018"
"3797","GRI4_6_330","GRI4","6","BETNEO","330",7.2,0,5,"7.2 -> 7.2 from 2013-2018"
"3798","GRI4_6_337","GRI4","6","BETNEO","337",7.5,0,5,"7.5 -> 7.5 from 2013-2018"
"3799","GRI4_6_343","GRI4","6","BETNEO","343",5.4,0,5,"5.4 -> 5.4 from 2013-2018"
"3800","GRI4_7_364","GRI4","7","POPTRE","364",11.8,0,5,"11.8 -> 11.8 from 2013-2018"
"3801","GRI4_7_372","GRI4","7","BETNEO","372",9.1,0,5,"9.1 -> 9.1 from 2013-2018"
"3802","GRI4_7_378","GRI4","7","POPTRE","378",9.9,-0.0999999999999996,5,"10 -> 9.9 from 2013-2018"
"3803","GRI4_7_387","GRI4","7","BETNEO","387",9.2,0,5,"9.2 -> 9.2 from 2013-2018"
"3804","GRI4_7_395","GRI4","7","BETNEO","395",9.9,0,5,"9.9 -> 9.9 from 2013-2018"
"3805","GRI4_8_406","GRI4","8","BETNEO","406",5.7,0,5,"5.7 -> 5.7 from 2013-2018"
"3806","GRI4_8_414","GRI4","8","BETNEO","414",6.8,0,5,"6.8 -> 6.8 from 2013-2018"
"3807","GRI4_8_416","GRI4","8","BETNEO","416",8.5,-0.0999999999999996,5,"8.6 -> 8.5 from 2013-2018"
"3808","GRI4_8_434","GRI4","8","BETNEO","434",4.7,0,5,"4.7 -> 4.7 from 2013-2018"
"3809","GRI4_8_439","GRI4","8","BETNEO","439",10.7,0,5,"10.7 -> 10.7 from 2013-2018"
"3810","GRI4_8_440","GRI4","8","BETNEO","440",5.4,-0.0999999999999996,5,"5.5 -> 5.4 from 2013-2018"
"3811","GRI4_8_450","GRI4","8","BETNEO","450",6,0,5,"6 -> 6 from 2013-2018"
"3812","GRI4_9_473","GRI4","9","BETNEO","473",8.9,0,5,"8.9 -> 8.9 from 2013-2018"
"3813","GRI4_9_476","GRI4","9","PICMAR","476",4.2,-0.2,5,"4.4 -> 4.2 from 2013-2018"
"3814","GRI4_9_486","GRI4","9","BETNEO","486",7.8,0,5,"7.8 -> 7.8 from 2013-2018"
"3815","GRI4_9_491","GRI4","9","BETNEO","491",8.9,-0.0999999999999996,5,"9 -> 8.9 from 2013-2018"
"3816","GRI4_9_504","GRI4","9","BETNEO","504",7.4,0,5,"7.4 -> 7.4 from 2013-2018"
"3817","GRI4_9_510","GRI4","9","BETNEO","510",10.3,-0.0999999999999996,5,"10.4 -> 10.3 from 2013-2018"
"3818","GRI4_9_521","GRI4","9","BETNEO","521",12.9,0,5,"12.9 -> 12.9 from 2013-2018"
"3819","GRI5_11_922","GRI5","11","POPTRE","922",10.2,-0.100000000000001,5,"10.3 -> 10.2 from 2013-2018"
"3820","GRI5_11_928","GRI5","11","POPTRE","928",10.8,0,5,"10.8 -> 10.8 from 2013-2018"
"3821","GRI5_12_929","GRI5","12","POPTRE","929",11.6,-0.200000000000001,5,"11.8 -> 11.6 from 2013-2018"
"3822","GRI5_12_944","GRI5","12","POPTRE","944",7.9,-0.199999999999999,5,"8.1 -> 7.9 from 2013-2018"
"3823","GRI5_14_976","GRI5","14","POPTRE","976",11.3,-0.0999999999999996,5,"11.4 -> 11.3 from 2013-2018"
"3824","GRI5_14_978","GRI5","14","POPTRE","978",16.7,-0.100000000000001,5,"16.8 -> 16.7 from 2013-2018"
"3825","GRI5_14_983","GRI5","14","POPTRE","983",16.8,-0.899999999999999,5,"17.7 -> 16.8 from 2013-2018"
"3826","GRI5_2_46","GRI5","2","POPTRE","46",9.5,0,5,"9.5 -> 9.5 from 2013-2018"
"3827","GRI5_2_56","GRI5","2","POPTRE","56",13.1,-0.0999999999999996,5,"13.2 -> 13.1 from 2013-2018"
"3828","GRI5_2_64","GRI5","2","POPTRE","64",13.9,-0.299999999999999,5,"14.2 -> 13.9 from 2013-2018"
"3829","GRI5_2_65","GRI5","2","POPTRE","65",14.4,-0.0999999999999996,5,"14.5 -> 14.4 from 2013-2018"
"3830","GRI5_3_69","GRI5","3","POPTRE","69",17.3,-0.0999999999999979,5,"17.4 -> 17.3 from 2013-2018"
"3831","GRI5_3_81","GRI5","3","POPTRE","81",7.3,0,5,"7.3 -> 7.3 from 2013-2018"
"3832","GRI5_4_104","GRI5","4","POPTRE","104",9.8,0,5,"9.8 -> 9.8 from 2013-2018"
"3833","GRI5_4_121","GRI5","4","POPTRE","121",14.4,0,5,"14.4 -> 14.4 from 2013-2018"
"3834","GRI5_4_122","GRI5","4","POPTRE","122",6.8,-0.2,5,"7 -> 6.8 from 2013-2018"
"3835","GRI5_4_126","GRI5","4","POPTRE","126",9.5,0,5,"9.5 -> 9.5 from 2013-2018"
"3836","GRI5_4_129","GRI5","4","POPTRE","129",6.1,-0.2,5,"6.3 -> 6.1 from 2013-2018"
"3837","GRI5_4_130","GRI5","4","POPTRE","130",7.8,-0.2,5,"8 -> 7.8 from 2013-2018"
"3838","GRI5_6_156","GRI5","6","POPTRE","156",11.5,0,5,"11.5 -> 11.5 from 2013-2018"
"3839","GRI5_6_157","GRI5","6","POPTRE","157",8.5,-0.5,5,"9 -> 8.5 from 2013-2018"
"3840","GRI5_6_167","GRI5","6","POPTRE","167",7.9,-0.299999999999999,5,"8.2 -> 7.9 from 2013-2018"
"3841","GRI5_7_827","GRI5","7","POPTRE","827",9.9,-0.0999999999999996,5,"10 -> 9.9 from 2013-2018"
"3842","GRI5_7_846","GRI5","7","POPTRE","846",14,-0.0999999999999996,5,"14.1 -> 14 from 2013-2018"
"3843","GRI5_7_848","GRI5","7","POPTRE","848",11.6,-0.5,5,"12.1 -> 11.6 from 2013-2018"
"3844","GRI5_7_870","GRI5","7","POPTRE","870",23.1,-0.0999999999999979,5,"23.2 -> 23.1 from 2013-2018"
"3845","GRI5_9_906","GRI5","9","POPTRE","906",16.4,-0.100000000000001,5,"16.5 -> 16.4 from 2013-2018"
"3846","GRI6_11_796","GRI6","11","PICMAR","796",2.8,-2.8,5,"5.6 -> 2.8 from 2013-2018"
"3847","GRI6_11_806","GRI6","11","POPTRE","806",11.8,0,5,"11.8 -> 11.8 from 2013-2018"
"3848","GRI6_12_837","GRI6","12","POPTRE","837",9.7,0,5,"9.7 -> 9.7 from 2013-2018"
"3849","GRI6_12_840","GRI6","12","POPTRE","840",7,0,5,"7 -> 7 from 2013-2018"
"3850","GRI6_12_870","GRI6","12","POPTRE","870",11.1,-0.4,5,"11.5 -> 11.1 from 2013-2018"
"3851","GRI6_12_880","GRI6","12","POPTRE","880",14,-4.8,5,"18.8 -> 14 from 2013-2018"
"3852","GRI6_13_917","GRI6","13","PICMAR","917",3.9,-0.4,5,"4.3 -> 3.9 from 2013-2018"
"3853","GRI6_14_981","GRI6","14","POPTRE","981",9.7,0,5,"9.7 -> 9.7 from 2013-2018"
"3854","GRI6_14_989","GRI6","14","PICMAR","989",4.8,-0.100000000000001,5,"4.9 -> 4.8 from 2013-2018"
"3855","GRI6_14_992","GRI6","14","POPTRE","992",10.3,0,5,"10.3 -> 10.3 from 2013-2018"
"3856","GRI6_3_108","GRI6","3","POPTRE","108",13.8,0,5,"13.8 -> 13.8 from 2013-2018"
"3857","GRI6_3_111","GRI6","3","BETNEO","111",6.2,-0.2,5,"6.4 -> 6.2 from 2013-2018"
"3858","GRI6_3_85","GRI6","3","POPTRE","85",10.8,-0.0999999999999996,5,"10.9 -> 10.8 from 2013-2018"
"3859","GRI6_6_179","GRI6","6","POPTRE","179",10.9,-0.0999999999999996,5,"11 -> 10.9 from 2013-2018"
"3860","GRI6_6_191","GRI6","6","POPTRE","191",6.5,0,5,"6.5 -> 6.5 from 2013-2018"
"3861","GRI6_6_219","GRI6","6","PICMAR","219",4.9,-0.399999999999999,5,"5.3 -> 4.9 from 2013-2018"
"3862","GRI6_7_264","GRI6","7","POPTRE","264",12,-0.300000000000001,5,"12.3 -> 12 from 2013-2018"
"3863","GRI6_8_737","GRI6","8","POPTRE","737",11.2,0,5,"11.2 -> 11.2 from 2013-2018"
"3864","GRI6_8_740","GRI6","8","POPTRE","740",14.6,-0.200000000000001,5,"14.8 -> 14.6 from 2013-2018"
"3865","GRI6_8_745","GRI6","8","POPTRE","745",5.8,0,5,"5.8 -> 5.8 from 2013-2018"
"3866","GRI6_9_765","GRI6","9","POPTRE","765",9.8,0,5,"9.8 -> 9.8 from 2013-2018"
"3867","GRI6_9_775","GRI6","9","POPTRE","775",8.6,-0.0999999999999996,5,"8.7 -> 8.6 from 2013-2018"
"3868","GRI6_9_793","GRI6","9","POPTRE","793",7.4,0,5,"7.4 -> 7.4 from 2013-2018"
"3869","GRI7_1_22","GRI7","1","POPTRE","22",8.2,-0.200000000000001,5,"8.4 -> 8.2 from 2013-2018"
"3870","GRI7_1_27","GRI7","1","POPTRE","27",15.6,-0.200000000000001,5,"15.8 -> 15.6 from 2013-2018"
"3871","GRI7_1_34","GRI7","1","POPTRE","34",11.3,-0.0999999999999996,5,"11.4 -> 11.3 from 2013-2018"
"3872","GRI7_1_36","GRI7","1","POPTRE","36",14.4,-0.4,5,"14.8 -> 14.4 from 2013-2018"
"3873","GRI7_11_877","GRI7","11","POPTRE","877",7.8,0,5,"7.8 -> 7.8 from 2013-2018"
"3874","GRI7_11_902","GRI7","11","POPTRE","902",7.8,-0.3,5,"8.1 -> 7.8 from 2013-2018"
"3875","GRI7_11_904","GRI7","11","POPTRE","904",10.8,-0.0999999999999996,5,"10.9 -> 10.8 from 2013-2018"
"3876","GRI7_12_915","GRI7","12","POPTRE","915",10.3,0,5,"10.3 -> 10.3 from 2013-2018"
"3877","GRI7_13_954","GRI7","13","POPTRE","954",14.4,-0.799999999999999,5,"15.2 -> 14.4 from 2013-2018"
"3878","GRI7_14_987","GRI7","14","POPBAL","987",10.3,0,5,"10.3 -> 10.3 from 2013-2018"
"3879","GRI7_2_49","GRI7","2","POPTRE","49",10.1,-0.300000000000001,5,"10.4 -> 10.1 from 2013-2018"
"3880","GRI7_2_50","GRI7","2","POPTRE","50",10.6,-0.0999999999999996,5,"10.7 -> 10.6 from 2013-2018"
"3881","GRI7_3_75","GRI7","3","POPTRE","75",7.8,-0.100000000000001,5,"7.9 -> 7.8 from 2013-2018"
"3882","GRI7_3_91","GRI7","3","POPTRE","91",5.4,-0.0999999999999996,5,"5.5 -> 5.4 from 2013-2018"
"3883","GRI7_4_105","GRI7","4","POPTRE","105",1.7,-12.4,5,"14.1 -> 1.7 from 2013-2018"
"3884","GRI7_4_110","GRI7","4","POPTRE","110",10.7,0,5,"10.7 -> 10.7 from 2013-2018"
"3885","GRI7_6_124","GRI7","6","POPTRE","124",8.4,0,5,"8.4 -> 8.4 from 2013-2018"
"3886","GRI7_6_126","GRI7","6","POPTRE","126",10,-0.0999999999999996,5,"10.1 -> 10 from 2013-2018"
"3887","GRI7_7_161","GRI7","7","POPTRE","161",8.2,-0.100000000000001,5,"8.3 -> 8.2 from 2013-2018"
"3888","GRI7_7_165","GRI7","7","POPTRE","165",12.2,-0.200000000000001,5,"12.4 -> 12.2 from 2013-2018"
"3889","GRI7_8_173","GRI7","8","POPTRE","173",17.5,0,5,"17.5 -> 17.5 from 2013-2018"
"3890","GRI7_8_190","GRI7","8","POPTRE","190",13.7,-1.7,5,"15.4 -> 13.7 from 2013-2018"
"3891","GRI7_9_854","GRI7","9","POPTRE","854",13.3,-1.3,5,"14.6 -> 13.3 from 2013-2018"
"3892","GRI7_9_864","GRI7","9","POPTRE","864",10.3,-0.199999999999999,5,"10.5 -> 10.3 from 2013-2018"
"3893","GSI1_3_345","GSI1","3","PICMAR","345",3.2,-1.4,5,"4.6 -> 3.2 from 2013-2018"
"3894","GSI1_4_363","GSI1","4","PICMAR","363",7.6,-0.2,5,"7.8 -> 7.6 from 2013-2018"
"3895","GSI1_4_404","GSI1","4","PICGLA","404",7.4,0,5,"7.4 -> 7.4 from 2013-2018"
"3896","GSI1_6_420","GSI1","6","PICMAR","420",3.8,0,5,"3.8 -> 3.8 from 2013-2018"
"3897","GSI1_6_467","GSI1","6","PICGLA","467",6.2,-0.0999999999999996,5,"6.3 -> 6.2 from 2013-2018"
"3898","GSI2_12_77","GSI2","12","PICMAR","77",4.7,0,5,"4.7 -> 4.7 from 2018-2023"
"3899","GSI2_12_79","GSI2","12","PICMAR","79",3.1,0,5,"3.1 -> 3.1 from 2018-2023"
"3900","GSI2_12_80","GSI2","12","PICMAR","80",2.8,-0.1,5,"2.9 -> 2.8 from 2018-2023"
"3901","GSI2_12_87","GSI2","12","PICMAR","87",4,-0.0999999999999996,5,"4.1 -> 4 from 2018-2023"
"3902","GSI2_13_91","GSI2","13","PICMAR","91",4,0,5,"4 -> 4 from 2018-2023"
"3903","GSI2_14_291","GSI2","14","PICMAR","291",2.7,-0.0999999999999996,5,"2.8 -> 2.7 from 2018-2023"
"3904","GSI2_4_41","GSI2","4","PICMAR","41",3,-0.1,5,"3.1 -> 3 from 2018-2023"
"3905","GSI2_6_50","GSI2","6","PICMAR","50",2.7,0,5,"2.7 -> 2.7 from 2018-2023"
"3906","GSI2_6_52","GSI2","6","PICMAR","52",3.5,0,5,"3.5 -> 3.5 from 2018-2023"
"3907","GSI2_7_54","GSI2","7","PICMAR","54",3.6,0,5,"3.6 -> 3.6 from 2018-2023"
"3908","GSI2_8_65","GSI2","8","PICMAR","65",3.3,0,5,"3.3 -> 3.3 from 2018-2023"
"3909","GSI3_1_108","GSI3","1","PICMAR","108",3,-0.2,5,"3.2 -> 3 from 2018-2023"
"3910","GSI3_1_138","GSI3","1","PICMAR","138",3.2,-0.0999999999999996,5,"3.3 -> 3.2 from 2018-2023"
"3911","GSI3_1_143","GSI3","1","PICMAR","143",3.5,0,5,"3.5 -> 3.5 from 2018-2023"
"3912","GSI3_1_146","GSI3","1","BETNEO","146",4.3,0,5,"4.3 -> 4.3 from 2018-2023"
"3913","GSI3_1_163","GSI3","1","BETNEO","163",7.2,0,5,"7.2 -> 7.2 from 2018-2023"
"3914","GSI3_1_84","GSI3","1","PICMAR","84",2.5,0,5,"2.5 -> 2.5 from 2018-2023"
"3915","GSI3_11_703","GSI3","11","BETNEO","703",4,0,5,"4 -> 4 from 2018-2023"
"3916","GSI3_11_726","GSI3","11","BETNEO","726",5.5,0,5,"5.5 -> 5.5 from 2018-2023"
"3917","GSI3_11_762","GSI3","11","PICMAR","762",3.2,0,5,"3.2 -> 3.2 from 2018-2023"
"3918","GSI3_11_766","GSI3","11","BETNEO","766",6.4,0,5,"6.4 -> 6.4 from 2018-2023"
"3919","GSI3_11_781","GSI3","11","BETNEO","781",4.2,0,5,"4.2 -> 4.2 from 2013-2018"
"3920","GSI3_11_784","GSI3","11","PICMAR","784",3.2,-0.6,5,"3.8 -> 3.2 from 2018-2023"
"3921","GSI3_12_801","GSI3","12","BETNEO","801",8.3,-0.0999999999999996,5,"8.4 -> 8.3 from 2018-2023"
"3922","GSI3_12_813","GSI3","12","BETNEO","813",10,0,5,"10 -> 10 from 2018-2023"
"3923","GSI3_12_821","GSI3","12","BETNEO","821",4.7,0,5,"4.7 -> 4.7 from 2018-2023"
"3924","GSI3_12_841","GSI3","12","BETNEO","841",4.4,-0.0999999999999996,5,"4.5 -> 4.4 from 2018-2023"
"3925","GSI3_12_843","GSI3","12","BETNEO","843",8.5,0,5,"8.5 -> 8.5 from 2018-2023"
"3926","GSI3_12_844","GSI3","12","BETNEO","844",8.6,0,5,"8.6 -> 8.6 from 2018-2023"
"3927","GSI3_13_888","GSI3","13","BETNEO","888",3.7,0,5,"3.7 -> 3.7 from 2018-2023"
"3928","GSI3_14_159","GSI3","14","BETNEO","159",4.9,-0.0999999999999996,5,"5 -> 4.9 from 2018-2023"
"3929","GSI3_14_174","GSI3","14","PICMAR","174",4.6,-4.3,5,"8.9 -> 4.6 from 2013-2018"
"3930","GSI3_14_176","GSI3","14","PICMAR","176",2.8,0,5,"2.8 -> 2.8 from 2013-2018"
"3931","GSI3_14_177","GSI3","14","PICMAR","177",3.7,-0.2,5,"3.9 -> 3.7 from 2018-2023"
"3932","GSI3_2_193","GSI3","2","PICMAR","193",3.8,0,5,"3.8 -> 3.8 from 2018-2023"
"3933","GSI3_2_200","GSI3","2","BETNEO","200",5.4,0,5,"5.4 -> 5.4 from 2018-2023"
"3934","GSI3_2_204","GSI3","2","PICMAR","204",3.5,0,5,"3.5 -> 3.5 from 2018-2023"
"3935","GSI3_2_209","GSI3","2","PICMAR","209",5.9,-0.5,5,"6.4 -> 5.9 from 2018-2023"
"3936","GSI3_2_222","GSI3","2","PICMAR","222",2.7,-1.2,5,"3.9 -> 2.7 from 2013-2018"
