"Region_PSP","scientific","common","decidBA","conifBA","Longitude","Latitude","surveyyr","ecoregion","site","ASPC","SLOP","SOMO","StdAge","biomass_kgM2","density_m2","SOORCM","SOOICM","SOOECM","SOOACM","ELEV","DF"
"13_10371","Picea glauca","White spruce",0,15.8430610251571,-149.53582,61.76428,2001,"BOREAL CORDILLERA",1125,234,22,5,106,7.70468509722377,0.0271815679316804,15.24,2.54,12.7,0,182.88,"CAFI"
"13_10372","Picea glauca","White spruce",0,15.4674835107011,-149.53683,61.7641,2001,"BOREAL CORDILLERA",1125,314,20,4,106,6.54910774663488,0.0568341874935135,12.7,5.08,7.62,0,182.5752,"CAFI"
"13_10373","Betula neoalaskana","Alaskan birch",33.8447242588212,3.40481487442829,-150.06774,61.96079,2001,"MARINE WEST COAST FOREST",1126,0,0,5,65,15.5733175053056,0.0691894456442773,7.62,5.08,2.54,0,21.6408,"CAFI"
"13_10374","Betula neoalaskana","Alaskan birch",27.7819542336945,2.04447075811173,-150.06671,61.96105,2001,"MARINE WEST COAST FOREST",1126,316,7,5,65,12.6441156180588,0.118610478247333,10.16,5.08,5.08,0,21.9456,"CAFI"
"13_10375","Betula neoalaskana","Alaskan birch",34.6666742931834,0.335968572229721,-150.06579,61.96125,2001,"MARINE WEST COAST FOREST",1126,0,0,5,65,17.4033593154485,0.126023633137791,10.16,2.54,7.62,0,20.7264,"CAFI"
"13_10376","Betula neoalaskana","Alaskan birch",4.6256493195209,4.71088354611783,-149.81926,61.67355,2001,"MARINE WEST COAST FOREST",1127,282,7,4,127,2.73276080847025,0.00494210326030552,12.7,5.08,7.62,0,59.436,"CAFI"
"13_10377","Picea glauca","White spruce",14.4070471762538,0.814478751620099,-149.81972,61.67412,2001,"MARINE WEST COAST FOREST",1127,156,18,5,127,0.288091771759137,0.00741315489045828,15.24,5.08,10.16,0,58.8264,"CAFI"
"13_10378","Betula neoalaskana","Alaskan birch",10.8494093982507,1.58140899274384,-149.81812,61.6738,2001,"MARINE WEST COAST FOREST",1127,175,20,5,127,6.27069648521755,0.0172973614110693,8.89,1.27,7.62,0,60.6552,"CAFI"
"13_10379","Populus tremuloides","Trembling aspen",7.73357773020571,0,-148.23734,61.80504,2001,"BOREAL CORDILLERA",1128,136,75,6,46,2.31789981628958,0.133436788028249,6.35,3.81,2.54,0,148.1328,"CAFI"
"13_10380","Populus tremuloides","Trembling aspen",11.053048493711,0,-148.23769,61.8054,2001,"BOREAL CORDILLERA",1128,138,65,6,46,3.39420991394097,0.118610478247333,8.89,3.81,5.08,0,160.3248,"CAFI"
"13_10381","Populus tremuloides","Trembling aspen",15.3546918076719,0,-148.23635,61.80522,2001,"BOREAL CORDILLERA",1128,133,74,6,46,4.79392630865031,0.200155182042374,5.08,2.54,2.54,0,150.2664,"CAFI"
"13_10382","Populus tremuloides","Trembling aspen",32.4150861048606,0.618482476648769,-148.7524,61.73774,2001,"MARINE WEST COAST FOREST",1129,164,3,4,71,11.2299852396686,0.150734149439318,12.7,5.08,7.62,0,59.436,"CAFI"
"13_10383","Populus tremuloides","Trembling aspen",31.1932740699048,0.431434962823388,-148.75189,61.73726,2001,"MARINE WEST COAST FOREST",1129,0,0,4,71,10.6951140291874,0.155676252699624,12.7,3.81,8.89,0,58.5216,"CAFI"
"13_10384","Populus tremuloides","Trembling aspen",22.3872335814647,1.76929541379852,-148.75344,61.73751,2001,"MARINE WEST COAST FOREST",1129,0,0,4,71,7.42471679859069,0.0889578586854994,10.16,5.08,5.08,0,58.5216,"CAFI"
"13_10385","Betula neoalaskana","Alaskan birch",14.681520092275,1.55513366706205,-148.99356,61.69283,2001,"MARINE WEST COAST FOREST",1130,122,13,4,93,8.39176097037844,0.0197684130412221,20.32,10.16,10.16,0,76.8096,"CAFI"
"13_10386","Betula neoalaskana","Alaskan birch",14.6010651326844,2.81291478854924,-148.99314,61.69234,2001,"MARINE WEST COAST FOREST",1130,0,0,4,93,9.26011897898047,0.00988420652061104,27.94,7.62,20.32,0,78.0288,"CAFI"
"13_10387","Betula neoalaskana","Alaskan birch",13.1780117744237,0,-148.9946,61.69259,2001,"MARINE WEST COAST FOREST",1130,150,5,6,93,7.56863143957749,0.0197684130412221,25.4,10.16,15.24,0,77.724,"CAFI"
"13_10388","Betula neoalaskana","Alaskan birch",41.333783069493,0.112689030801102,-149.04235,61.68398,2001,"MARINE WEST COAST FOREST",1131,274,18,5,56,5.60970622745646,0.0543631358633607,7.62,5.08,2.54,0,59.436,"CAFI"
"13_10389","Betula neoalaskana","Alaskan birch",34.6477350234068,0.258077914139999,-149.04149,61.68384,2001,"MARINE WEST COAST FOREST",1131,320,12,5,56,8.83736093226853,0.0667183940141245,10.16,5.08,5.08,0,64.6176,"CAFI"
"13_10390","Betula neoalaskana","Alaskan birch",34.2276065266738,0.694345984284413,-149.04074,61.6842,2001,"MARINE WEST COAST FOREST",1131,240,38,5,56,16.59477933215,0.155676252699624,10.16,5.08,5.08,0,64.9224,"CAFI"
"13_10392","Betula neoalaskana","Alaskan birch",5.7808571288719,0,-149.08138,61.7142,2001,"MARINE WEST COAST FOREST",1132,231,3,6,NA,2.83727404021747,0.0296526195618331,7.62,2.54,5.08,0,83.5152,"CAFI"
"13_10393","Betula neoalaskana","Alaskan birch",40.9551992621153,0.264944432416813,-149.07998,61.71392,2001,"MARINE WEST COAST FOREST",1132,218,2,6,NA,6.21465533198079,0.0444789293427497,15.24,5.08,10.16,0,82.296,"CAFI"
"13_10394","Populus balsamifera","Balsam poplar",23.7634608911265,0.351714986133662,-149.05744,61.72296,2001,"MARINE WEST COAST FOREST",1133,158,4,5,47,11.5823797284772,0.0321236711919859,12.7,5.08,7.62,0,93.5736,"CAFI"
"13_10395","Populus balsamifera","Balsam poplar",30.2873481697896,0,-149.05783,61.72261,2001,"MARINE WEST COAST FOREST",1133,174,3,5,47,13.0420435450953,0.0741315489045828,7.62,2.54,5.08,0,93.2688,"CAFI"
"13_10396","Populus balsamifera","Balsam poplar",35.7470277877746,0,-149.05802,61.72225,2001,"MARINE WEST COAST FOREST",1133,180,4,5,47,16.3688216842499,0.061776290753819,15.24,5.08,10.16,0,96.012,"CAFI"
"13_10397","Picea glauca","White spruce",5.07670344260676,8.02338511911828,-149.03315,61.73463,2001,"MARINE WEST COAST FOREST",1134,285,3,5,112,3.36503095488372,0.0345947228221386,7.62,1.27,6.35,0,116.7384,"CAFI"
"13_10398","Picea glauca","White spruce",14.9232756263537,4.88372472946022,-149.03414,61.73445,2001,"MARINE WEST COAST FOREST",1134,155,6,2,112,1.87630449487455,0.0321236711919859,5.08,1.27,3.81,0,113.3856,"CAFI"
"13_10399","Picea glauca","White spruce",9.63893513189383,7.98391516003002,-149.03355,61.73507,2001,"MARINE WEST COAST FOREST",1134,155,5,2,112,3.89711639489343,0.0172973614110693,5.08,1.27,3.81,0,113.6904,"CAFI"
"13_10400","Betula neoalaskana","Alaskan birch",25.3105135025798,0,-149.08799,61.70775,2001,"MARINE WEST COAST FOREST",1135,142,26,6,55,7.70868450191432,0.051892084233208,7.62,1.27,6.35,0,87.7824,"CAFI"
"13_10401","Betula neoalaskana","Alaskan birch",25.8668179283336,0.752042768054577,-149.08876,61.70789,2001,"MARINE WEST COAST FOREST",1135,152,32,5,55,6.03354179881675,0.0370657744522914,7.62,2.54,5.08,0,85.6488,"CAFI"
"13_10402","Populus tremuloides","Trembling aspen",38.6478237430443,0,-149.08692,61.70795,2001,"MARINE WEST COAST FOREST",1135,139,22,5,55,11.0585348371868,0.150734149439318,7.62,1.27,6.35,0,85.0392,"CAFI"
"13_10403","Picea mariana","Black spruce",0,6.2058888505451,-147.8749,64.86717,2002,"ALASKA BOREAL INTERIOR",1136,180,8,NA,NA,0.817461139203403,0.0543631358633607,NA,5.715,NA,NA,46.9392,"CAFI"
"13_10404","Picea mariana","Black spruce",0,5.3528253747787,-147.87437,64.86668,2002,"ALASKA BOREAL INTERIOR",1136,170,3,NA,NA,0.595016401804561,0.0395368260824442,NA,2.54,NA,NA,46.3296,"CAFI"
"13_10405","Picea mariana","Black spruce",0,2.23051909586401,-147.87602,64.86702,2002,"ALASKA BOREAL INTERIOR",1136,0,0,NA,NA,0.178275131831347,0.0123552581507638,NA,NA,NA,NA,46.0248,"CAFI"
"13_10406","Picea mariana","Black spruce",0,11.8522578816576,-147.87941,64.87031,2002,"ALASKA BOREAL INTERIOR",1137,190,4,NA,NA,2.3793137269181,0.128494684767944,19.685,5.715,11.43,2.54,49.9872,"CAFI"
"13_10407","Picea mariana","Black spruce",0,27.4797235051863,-147.87846,64.87005,2002,"ALASKA BOREAL INTERIOR",1137,162,3,NA,NA,5.0959726020447,0.219923595083596,17.145,5.08,7.62,4.445,51.2064,"CAFI"
"13_10408","Picea mariana","Black spruce",0,21.0421334863107,-147.87843,64.87052,2002,"ALASKA BOREAL INTERIOR",1137,191,5,4,NA,2.34593460392621,0.0444789293427497,13.97,2.54,5.715,5.715,53.34,"CAFI"
"13_10409","Picea mariana","Black spruce",1.48185574663312,14.6154116984057,-147.88145,65.10332,2002,"ALASKA BOREAL INTERIOR",1138,360,16,NA,NA,3.1465218978488,0.061776290753819,NA,NA,NA,NA,129.54,"CAFI"
"13_10410","Picea mariana","Black spruce",0,21.2881373968506,-147.88194,65.1038,2002,"ALASKA BOREAL INTERIOR",1138,0,0,NA,NA,4.82525342213682,0.163089407590082,NA,NA,NA,NA,127.4064,"CAFI"
"13_10411","Picea mariana","Black spruce",0,21.4252073255157,-147.88261,65.10311,2002,"ALASKA BOREAL INTERIOR",1138,11,11,NA,NA,4.8746946554255,0.172973614110693,NA,NA,NA,NA,131.064,"CAFI"
"13_10412","Picea mariana","Black spruce",0,1.12869082830315,-147.36556,65.02502,2002,"ALASKA BOREAL INTERIOR",1139,29,18,4,NA,0.220613324126691,0.0148263097809166,5.08,1.27,1.905,1.905,229.5144,"CAFI"
"13_10413","Picea mariana","Black spruce",0,3.06659532628731,-147.3646,65.02485,2002,"ALASKA BOREAL INTERIOR",1139,21,18,4,NA,0.731477707678729,0.0395368260824442,7.62,2.54,5.08,0,227.076,"CAFI"
"13_10414","Picea mariana","Black spruce",0,4.56874386316703,-147.36368,65.02467,2002,"ALASKA BOREAL INTERIOR",1139,39,29,4,NA,1.05214511923231,0.0420078777125969,10.16,3.81,6.35,0,223.4184,"CAFI"
"13_10415","Picea mariana","Black spruce",0.663593147778792,24.0822869575707,-142.48912,63.39759,2002,"BOREAL CORDILLERA",1140,162,12,3,NA,5.47092693928424,0.182857820631304,1.905,0,1.905,0,222.504,"CAFI"
"13_10416","Picea mariana","Black spruce",1.46571116482035,21.853031230952,-142.48821,63.3974,2002,"BOREAL CORDILLERA",1140,119,20,3,NA,4.91645811829176,0.145792046179013,3.175,0,3.175,0,220.0656,"CAFI"
"13_10417","Picea mariana","Black spruce",2.22733750889439,35.2324345807217,-142.48928,63.39713,2002,"BOREAL CORDILLERA",1140,160,16,3,NA,7.73057576986206,0.247105163015276,4.445,0,4.445,0,219.456,"CAFI"
"13_10421","Picea mariana","Black spruce",0,10.8065187010275,-142.47035,63.46262,2002,"BOREAL CORDILLERA",1142,315,3,1,NA,2.5531866041038,0.128494684767944,1.905,0,1.905,0,264.2616,"CAFI"
"13_10422","Picea mariana","Black spruce",0,9.67802820877907,-142.47076,63.46221,2002,"BOREAL CORDILLERA",1142,328,3,1,NA,2.30527112615422,0.123552581507638,2.54,0,2.54,0,263.3472,"CAFI"
"13_10423","Picea mariana","Black spruce",0,12.0202784786824,-142.46965,63.46226,2002,"BOREAL CORDILLERA",1142,340,4,1,NA,2.80543663379723,0.123552581507638,6.985,0,6.985,0,263.3472,"CAFI"
"13_10424","Picea mariana","Black spruce",0,0.565875480769787,-142.29138,63.66193,2002,"BOREAL CORDILLERA",1143,282,12,4,NA,0.135175065682725,0.00741315489045828,5.08,1.27,3.81,0,302.9712,"CAFI"
"13_10425","Picea mariana","Black spruce",0,0.506170328050679,-142.29242,63.66195,2002,"BOREAL CORDILLERA",1143,283,14,1,NA,0.121523863507684,0.00741315489045828,7.62,1.27,6.35,0,300.228,"CAFI"
"13_10426","Picea mariana","Black spruce",0,0.154260014263629,-142.29179,63.66152,2002,"BOREAL CORDILLERA",1143,284,9,3,NA,0.0375704846404097,0.00247105163015276,6.985,2.54,4.445,0,302.0568,"CAFI"
"13_10427","Picea mariana","Black spruce",0,4.68863998353803,-143.21685,63.15544,2002,"BOREAL CORDILLERA",1144,120,2,NA,NA,1.10133029236924,0.051892084233208,33.02,22.86,6.35,3.81,178.9176,"CAFI"
"13_10428","Picea mariana","Black spruce",0,1.50107298268574,-143.21628,63.15577,2002,"BOREAL CORDILLERA",1144,120,2,3,NA,0.214412632375261,0.0123552581507638,12.7,2.54,7.62,NA,178.6128,"CAFI"
"13_10429","Picea mariana","Black spruce",0,7.18133136166115,-143.21553,63.15538,2002,"BOREAL CORDILLERA",1144,131,2,4,NA,1.43271137715015,0.0741315489045828,13.335,2.54,5.715,NA,178.9176,"CAFI"
"13_10430","Picea mariana","Black spruce",0.394391574198381,24.1354749280085,-142.51481,63.2854,2002,"BOREAL CORDILLERA",1145,350,18,5,NA,5.35693160827485,0.316294608659553,12.065,5.08,6.985,0,175.5648,"CAFI"
"13_10431","Picea mariana","Black spruce",0.381519982680211,23.622006107063,-142.51389,63.28517,2002,"BOREAL CORDILLERA",1145,42,4,6,NA,5.09469933839623,0.311352505399248,12.065,3.175,8.89,0,174.9552,"CAFI"
"13_10432","Picea mariana","Black spruce",0.769433189707872,34.2174682702027,-142.51292,63.28499,2002,"BOREAL CORDILLERA",1145,130,8,5,NA,4.95822261492095,0.190270975521763,18.415,8.89,9.525,0,172.212,"CAFI"
"13_10433","Picea mariana","Black spruce",0,3.84786462053032,-147.86808,64.86385,2002,"ALASKA BOREAL INTERIOR",1146,10,1,6,NA,0.579607648550547,0.0395368260824442,8.89,NA,NA,NA,45.4152,"CAFI"
"13_10434","Picea mariana","Black spruce",0,10.3606870884691,-147.86857,64.86345,2002,"ALASKA BOREAL INTERIOR",1146,10,1,5,NA,1.5102840995525,0.0716604972744301,20.32,5.08,6.35,NA,46.9392,"CAFI"
"13_10435","Picea mariana","Black spruce",0,12.4450234693772,-147.86739,64.86353,2002,"ALASKA BOREAL INTERIOR",1146,10,0,1,NA,1.72112334893903,0.0963710135759577,30.48,5.715,18.415,NA,48.768,"CAFI"
"13_10436","Picea mariana","Black spruce",0,1.31909146684504,-143.82276,63.43507,2002,"ALASKA BOREAL INTERIOR",1147,332,6,3,NA,0.327772890534306,0.0271815679316804,13.335,5.715,NA,NA,140.8176,"CAFI"
"13_10437","Picea mariana","Black spruce",0,3.96888137070763,-143.82178,63.43488,2002,"ALASKA BOREAL INTERIOR",1147,330,4,1,NA,0.951233729798213,0.0543631358633607,9.525,2.54,2.54,4.445,142.6464,"CAFI"
"13_10438","Picea mariana","Black spruce",0,2.96097941031949,-143.82215,63.43539,2002,"ALASKA BOREAL INTERIOR",1147,330,3,4,NA,0.65635247727895,0.0395368260824442,11.43,6.35,5.08,0,143.256,"CAFI"
"13_10439","Picea mariana","Black spruce",0,1.16661945187012,-141.39277,62.82617,2002,"BOREAL CORDILLERA",1148,190,6,3,NA,0.261045052758872,0.00741315489045828,NA,2.54,3.81,NA,185.6232,"CAFI"
"13_10440","Picea mariana","Black spruce",0,0.318295175899082,-141.39316,62.82577,2002,"BOREAL CORDILLERA",1148,30,4,3,NA,0.077327432394665,0.00494210326030552,NA,1.27,1.27,NA,185.0136,"CAFI"
"13_10441","Picea mariana","Black spruce",0,0.471627383809115,-141.39205,62.82582,2002,"BOREAL CORDILLERA",1148,212,8,3,NA,0.114691792816039,0.00741315489045828,NA,2.54,1.27,NA,185.928,"CAFI"
"13_10446","Picea mariana","Black spruce",0,1.22112337976759,-141.13743,62.69861,2002,"BOREAL CORDILLERA",1150,82,4,3,NA,0.23411765271836,0.0172973614110693,20.955,4.445,3.81,12.7,177.0888,"CAFI"
"13_10447","Picea mariana","Black spruce",0,1.41079905221132,-141.13745,62.69914,2002,"BOREAL CORDILLERA",1150,72,2,1,NA,0.249353625268502,0.0172973614110693,40.005,3.81,4.445,31.75,178.0032,"CAFI"
"13_10448","Picea glauca","White spruce",0,33.568802662704,-147.87689,64.87265,2002,"ALASKA BOREAL INTERIOR",1151,166,7,5,NA,15.7635485178423,0.0642473423839718,12.7,7.62,5.08,0,56.388,"CAFI"
"13_10449","Picea glauca","White spruce",0,34.2670464353538,-147.8781,64.87245,2002,"ALASKA BOREAL INTERIOR",1151,159,6,4,NA,15.9757130397843,0.0716604972744301,12.7,5.08,7.62,0,56.388,"CAFI"
"13_10450","Picea glauca","White spruce",0,38.1229438931087,-147.87737,64.87317,2002,"ALASKA BOREAL INTERIOR",1151,156,10,4,NA,16.012885727996,0.126023633137791,10.16,2.54,5.08,2.54,62.1792,"CAFI"
"13_10451","Picea glauca","White spruce",7.71294186446535,8.20184572879661,-147.8758,64.87681,2002,"ALASKA BOREAL INTERIOR",1152,180,3,4,NA,3.29450823410855,0.00988420652061104,4.445,1.905,2.54,0,67.9704,"CAFI"
"13_10452","Picea glauca","White spruce",6.6650791216548,7.98620525155597,-147.87477,64.87667,2002,"ALASKA BOREAL INTERIOR",1152,151,4,4,NA,2.81835528956356,0.0222394646713748,6.35,2.54,1.27,0,75.2856,"CAFI"
"13_10453","Picea glauca","White spruce",2.45495557800885,11.5446431216778,-147.87389,64.87635,2002,"ALASKA BOREAL INTERIOR",1152,120,4,4,NA,4.97520421362184,0.0123552581507638,3.175,1.27,1.905,0,65.8368,"CAFI"
"13_10454","Betula neoalaskana","Alaskan birch",28.35257016636,2.81090641960029,-150.51111,60.74842,2002,"MARINE WEST COAST FOREST",1153,161,6,6,55,12.9397430196964,0.190270975521763,4.445,1.905,2.54,0,32.3088,"CAFI"
"13_10455","Betula neoalaskana","Alaskan birch",28.1797264788169,1.47654433698136,-150.5101,60.74862,2002,"MARINE WEST COAST FOREST",1153,71,3,6,55,12.7717377206782,0.205097285302679,6.35,1.905,4.445,0,32.004,"CAFI"
"13_10456","Betula neoalaskana","Alaskan birch",17.0646664635564,5.66438425083656,-150.51061,60.74795,2002,"MARINE WEST COAST FOREST",1153,211,21,6,55,7.51146081208991,0.150734149439318,6.35,2.54,3.81,0,33.528,"CAFI"
"13_10457","Picea mariana","Black spruce",0,1.83232238872558,-150.57712,60.72492,2002,"MARINE WEST COAST FOREST",1154,260,10,5,55,0.448922851374585,0.0321236711919859,18.415,5.715,12.7,0,20.7264,"CAFI"
"13_10458","Picea mariana","Black spruce",0.558717223113233,0.427503367748772,-150.57751,60.7254,2002,"MARINE WEST COAST FOREST",1154,132,4,5,55,0.104501161187533,0.00741315489045828,2.54,0,2.54,0,21.0312,"CAFI"
"13_10459","Picea mariana","Black spruce",0.118779246865731,0.122667018428369,-150.57616,60.72514,2002,"MARINE WEST COAST FOREST",1154,282,2,5,55,0.0304286919846845,0.00247105163015276,5.715,1.27,4.445,0,22.5552,"CAFI"
"13_10460","Picea glauca","White spruce",8.77462028245211,8.93688497420365,-150.81302,60.71075,2002,"MARINE WEST COAST FOREST",1155,10,5,5,NA,3.45970833899979,0.0395368260824442,6.985,3.81,3.175,0,24.0792,"CAFI"
"13_10461","Picea glauca","White spruce",14.5294387326069,7.37571743559236,-150.81262,60.71027,2002,"MARINE WEST COAST FOREST",1155,8,7,5,NA,3.37581952008129,0.0172973614110693,7.62,2.54,5.08,0,21.9456,"CAFI"
"13_10462","Picea glauca","White spruce",0,16.5242148802357,-150.81399,60.7106,2002,"MARINE WEST COAST FOREST",1155,7,12,5,NA,6.77866335948077,0.0667183940141245,7.62,2.54,5.08,0,24.9936,"CAFI"
"13_10463","Betula neoalaskana","Alaskan birch",9.47425513858212,0.124239656458215,-150.82621,60.6474,2002,"MARINE WEST COAST FOREST",1156,103,3,6,33,4.00874286088196,0.101313116836263,8.89,4.445,4.445,0,27.432,"CAFI"
"13_10464","Betula neoalaskana","Alaskan birch",14.1590674513739,2.05144120071695,-150.82712,60.64714,2002,"MARINE WEST COAST FOREST",1156,137,4,6,33,6.06248016636671,0.145792046179013,6.985,3.175,3.81,0,27.1272,"CAFI"
"13_10465","Betula neoalaskana","Alaskan birch",8.88141192064129,4.859921049854,-150.82668,60.64787,2002,"MARINE WEST COAST FOREST",1156,256,5,5,33,3.89303959757083,0.0790736521648883,8.89,5.08,3.81,0,28.3464,"CAFI"
"13_10466","Picea mariana","Black spruce",1.65865106285629,8.34021533761694,-141.82745,63.06095,2002,"BOREAL CORDILLERA",1157,62,5,5,NA,1.87476618772107,0.103784168466416,9.525,3.175,6.35,0,227.9904,"CAFI"
"13_10467","Betula neoalaskana","Alaskan birch",8.37747909590218,4.12191808293689,-141.8263,63.06099,2002,"BOREAL CORDILLERA",1157,30,5,6,NA,3.7632212706363,0.061776290753819,6.35,3.81,2.54,0,227.9904,"CAFI"
"13_10468","Picea mariana","Black spruce",6.32837807072487,5.42975692400627,-141.82703,63.06134,2002,"BOREAL CORDILLERA",1157,54,5,5,NA,0.7904425561723,0.0271815679316804,6.985,6.985,0,0,229.5144,"CAFI"
"13_10469","Picea glauca","White spruce",3.26444095346412,7.92245205843041,-141.83004,63.06021,2002,"BOREAL CORDILLERA",1158,241,3,6,NA,1.42149051712763,0.0494210326030552,4.445,3.175,1.27,0,226.1616,"CAFI"
"13_10470","Picea glauca","White spruce",4.3052042873342,10.0991871840937,-141.83115,63.0602,2002,"BOREAL CORDILLERA",1158,236,6,5,NA,4.74427421202277,0.0222394646713748,3.81,2.54,1.27,0,225.2472,"CAFI"
"13_10471","Picea glauca","White spruce",4.85418893448725,7.74971479941643,-141.83065,63.06062,2002,"BOREAL CORDILLERA",1158,230,8,6,NA,2.78479141153609,0.0593052391236663,4.445,3.175,1.27,0,227.3808,"CAFI"
"13_10472","Betula kenaica","Kenai birch",2.80806540392376,0,-150.81038,60.6272,2003,"MARINE WEST COAST FOREST",1159,120,15,4,34,1.10762052427518,0.0469499809729024,8.89,2.54,1.27,5.08,28.956,"CAFI"
"13_10473","Betula kenaica","Kenai birch",14.1675642042963,0,-150.81121,60.62757,2003,"MARINE WEST COAST FOREST",1159,231,6,4,34,5.82278938489186,0.182857820631304,7.62,1.27,2.54,3.81,27.432,"CAFI"
"13_10474","Betula kenaica","Kenai birch",10.6095245020834,2.41032946971128,-150.81197,60.62788,2003,"MARINE WEST COAST FOREST",1159,215,9,4,34,4.41174456868489,0.130965736398096,10.16,1.27,8.89,0,28.956,"CAFI"
"13_10475","Picea glauca","White spruce",26.8763814258758,6.61613201507617,-150.78537,60.60636,2003,"MARINE WEST COAST FOREST",1160,300,1,4,NA,2.56953052931593,0.0345947228221386,NA,2.54,5.08,2.54,36.576,"CAFI"
"13_10476","Picea glauca","White spruce",14.2311120529658,5.12751492659498,-150.78474,60.60677,2003,"MARINE WEST COAST FOREST",1160,260,2,4,NA,2.12070582247122,0.0222394646713748,11.43,2.54,5.08,3.81,35.6616,"CAFI"
"13_10477","Betula kenaica","Kenai birch",26.2732847582325,5.90240226539362,-150.78464,60.60605,2003,"MARINE WEST COAST FOREST",1160,280,1,4,NA,14.3813972909637,0.0494210326030552,10.16,2.54,2.54,5.08,36.8808,"CAFI"
"13_10478","Picea glauca","White spruce",6.21701125788517,10.9179280852788,-150.78699,60.59843,2003,"MARINE WEST COAST FOREST",1161,108,5,5,NA,4.91824762393654,0.0247105163015276,7.62,2.54,3.81,1.27,32.004,"CAFI"
