,Site,Transect,Plot,FuelType,FuelLoad.kg.m2
2391,DCY9,NA,10,DeciduousTree,0
2392,DDM2,NA,10,DeciduousTree,0
2393,GRI1,NA,10,DeciduousTree,0.762037271
2394,GRM3,NA,10,DeciduousTree,0
2395,GRM4,NA,10,DeciduousTree,0
2396,GSI1,NA,10,DeciduousTree,0
2397,GSI2,NA,10,DeciduousTree,0
2398,GSM1,NA,10,DeciduousTree,0
2399,GSM3,NA,10,DeciduousTree,0.053989922
2400,GSM4,NA,10,DeciduousTree,0
2401,GSM5,NA,10,DeciduousTree,0
2402,LGI2,NA,10,DeciduousTree,1.173676728
2403,MDI4,NA,10,DeciduousTree,8.219744356
2404,MDI5,NA,10,DeciduousTree,0
2405,MDM1,NA,10,DeciduousTree,0
2406,UP4D,NA,10,DeciduousTree,0
2407,WCM2,NA,10,DeciduousTree,NA
2408,WCM3,NA,10,DeciduousTree,NA
2409,BCEFM2,NA,11,DeciduousTree,0.027475589
2410,BDM1,NA,11,DeciduousTree,0
2411,BFY10,NA,11,DeciduousTree,0
2412,BFY7,NA,11,DeciduousTree,0
2413,BFY8,NA,11,DeciduousTree,0
2414,BFY9,NA,11,DeciduousTree,0
2415,DCY14,NA,11,DeciduousTree,0
2416,DCY2,NA,11,DeciduousTree,0
2417,DCY3,NA,11,DeciduousTree,0
2418,DCY4,NA,11,DeciduousTree,0
2419,DCY9,NA,11,DeciduousTree,0
2420,DDM2,NA,11,DeciduousTree,0
2421,GRI1,NA,11,DeciduousTree,0.260921619
2422,GRM3,NA,11,DeciduousTree,0
2423,GRM4,NA,11,DeciduousTree,0
2424,GSI1,NA,11,DeciduousTree,0
2425,GSI2,NA,11,DeciduousTree,0
2426,GSM1,NA,11,DeciduousTree,0
2427,GSM3,NA,11,DeciduousTree,0.13937131
2428,GSM4,NA,11,DeciduousTree,0
2429,GSM5,NA,11,DeciduousTree,0
2430,LGI2,NA,11,DeciduousTree,0.678873705
2431,MDI4,NA,11,DeciduousTree,5.494185265
2432,MDI5,NA,11,DeciduousTree,0
2433,MDM1,NA,11,DeciduousTree,0
2434,UP4D,NA,11,DeciduousTree,0.267541425
2435,WCM2,NA,11,DeciduousTree,NA
2436,WCM3,NA,11,DeciduousTree,NA
2437,BCEFM2,NA,12,DeciduousTree,0.302715655
2438,BDM1,NA,12,DeciduousTree,0
2439,BFY10,NA,12,DeciduousTree,0.057009909
2440,BFY7,NA,12,DeciduousTree,0
2441,BFY8,NA,12,DeciduousTree,0
2442,BFY9,NA,12,DeciduousTree,0
2443,DCY14,NA,12,DeciduousTree,0
2444,DCY2,NA,12,DeciduousTree,0
2445,DCY3,NA,12,DeciduousTree,0
2446,DCY4,NA,12,DeciduousTree,0
2447,DCY9,NA,12,DeciduousTree,0.044866169
2448,DDM2,NA,12,DeciduousTree,0
2449,GRI1,NA,12,DeciduousTree,0.243232631
2450,GRM3,NA,12,DeciduousTree,0
2451,GRM4,NA,12,DeciduousTree,0.556208349
2452,GSI1,NA,12,DeciduousTree,0
2453,GSI2,NA,12,DeciduousTree,0
2454,GSM1,NA,12,DeciduousTree,0
2455,GSM3,NA,12,DeciduousTree,0.108792672
2456,GSM4,NA,12,DeciduousTree,0.10566367
2457,GSM5,NA,12,DeciduousTree,0
2458,LGI2,NA,12,DeciduousTree,1.398985541
2459,MDI4,NA,12,DeciduousTree,3.050319511
2460,MDI5,NA,12,DeciduousTree,0
2461,MDM1,NA,12,DeciduousTree,0
2462,UP4D,NA,12,DeciduousTree,0
2463,WCM2,NA,12,DeciduousTree,NA
2464,WCM3,NA,12,DeciduousTree,NA
