"","date","site","probe","depth","flag","hit_type","crew","notes"
"3260","10/12/2018","GSM5",18,54,"Rock","","JH",""
"3261","10/12/2018","GSM5",19,64,"Rock","","JH",""
"3262","10/12/2018","GSM5",20,60,"Ice","","JH",""
"3263","10/14/2019","GSM5",1,75,"G","Ice","KO",""
"3264","10/14/2019","GSM5",2,49,"G","Ice","KO",""
"3265","10/14/2019","GSM5",3,58,"G","Ice","KO",""
"3266","10/14/2019","GSM5",4,73,"G","Ice","KO",""
"3267","10/14/2019","GSM5",5,53,"G","Ice","KO",""
"3268","10/14/2019","GSM5",6,42,"G","Ice","KO",""
"3269","10/14/2019","GSM5",7,62,"G","Ice","KO",""
"3270","10/14/2019","GSM5",8,62,"G","Ice","KO",""
"3271","10/14/2019","GSM5",9,52,"G","Ice","KO",""
"3272","10/14/2019","GSM5",10,64,"G","Ice","KO",""
"3273","10/14/2019","GSM5",11,47,"G","Ice","KO",""
"3274","10/14/2019","GSM5",12,76,"G","Ice","KO CBL",""
"3275","10/14/2019","GSM5",13,52,"G","Ice","KO CBL",""
"3276","10/14/2019","GSM5",14,54,"G","Ice","KO CBL",""
"3277","10/14/2019","GSM5",15,64,"G","Ice","KO CBL",""
"3278","10/14/2019","GSM5",16,48,"G","Ice","KO CBL",""
"3279","10/14/2019","GSM5",17,51,"G","Ice","KO CBL",""
"3280","10/14/2019","GSM5",18,54,"G","Ice","KO CBL",""
"3281","10/14/2019","GSM5",19,78,"G","Ice","KO CBL",""
"3282","10/14/2019","GSM5",20,59,"G","Ice","KO CBL",""
"3283","9/17/2020","GSM5",1,65,"G","Rock","JD and JH",""
"3284","9/17/2020","GSM5",2,59,"G","Ice","JD and JH",""
"3285","9/17/2020","GSM5",3,85,"G","Rock","JD and JH",""
"3286","9/17/2020","GSM5",4,72,"G","Rock","JD and JH",""
"3287","9/17/2020","GSM5",5,64,"G","Rock","JD and JH",""
"3288","9/17/2020","GSM5",6,56,"G","Rock","JD and JH",""
"3289","9/17/2020","GSM5",7,38,"G","Rock","JD and JH",""
"3290","9/17/2020","GSM5",8,82,"G","Rock","JD and JH",""
"3291","9/17/2020","GSM5",9,74,"G","Rock","JD and JH",""
"3292","9/17/2020","GSM5",10,76,"G","Rock","JD and JH",""
"3293","9/17/2020","GSM5",11,62,"G","Rock","JD and JH",""
"3294","9/17/2020","GSM5",12,50,"G","Rock","JD and JH",""
"3295","9/17/2020","GSM5",13,49,"G","Rock","JD and JH",""
"3296","9/17/2020","GSM5",14,62,"G","Rock","JD and JH",""
"3297","9/17/2020","GSM5",15,67,"G","Rock","JD and JH","Maybe ice?"
"3298","9/17/2020","GSM5",16,64,"G","Rock","JD and JH",""
"3299","9/17/2020","GSM5",17,53,"G","Rock","JD and JH",""
"3300","9/17/2020","GSM5",18,60,"G","Rock","JD and JH",""
"3301","9/17/2020","GSM5",19,88,"G","Rock","JD and JH",""
"3302","9/17/2020","GSM5",20,60,"G","Rock","JD and JH",""
"3303","9/21/2021","GSM5",1,78,"G","Rock","MAW, OPH",""
"3304","9/21/2021","GSM5",2,47,"G","Ice","MAW, OPH",""
"3305","9/21/2021","GSM5",3,68,"G","Ice","MAW, OPH",""
"3306","9/21/2021","GSM5",4,61,"G","Ice","MAW, OPH",""
"3307","9/21/2021","GSM5",5,59,"G","Ice","MAW, OPH",""
"3308","9/21/2021","GSM5",6,46,"G","Ice","MAW, OPH",""
"3309","9/21/2021","GSM5",7,32,"G","Rock","MAW, OPH",""
"3310","9/21/2021","GSM5",8,53,"G","Ice","MAW, OPH",""
"3311","9/21/2021","GSM5",9,63,"G","Ice","MAW, OPH",""
"3312","9/21/2021","GSM5",10,59,"G","Ice","MAW, OPH",""
"3313","9/21/2021","GSM5",11,47,"G","Ice","MAW, OPH",""
"3314","9/21/2021","GSM5",12,62,"G","Rock","MAW, OPH",""
"3315","9/21/2021","GSM5",13,51,"G","Ice","MAW, OPH",""
"3316","9/21/2021","GSM5",14,58,"G","Ice","MAW, OPH",""
"3317","9/21/2021","GSM5",15,64,"G","Ice","MAW, OPH",""
"3318","9/21/2021","GSM5",16,66,"G","Ice","MAW, OPH",""
"3319","9/21/2021","GSM5",17,43,"G","Ice","MAW, OPH",""
"3320","9/21/2021","GSM5",18,62,"G","Ice","MAW, OPH",""
"3321","9/21/2021","GSM5",19,68,"G","Rock","MAW, OPH",""
"3322","9/21/2021","GSM5",20,47,"G","Ice","MAW, OPH",""
"3323","8/30/2012","LGI1",1,60,"G","","BC",""
"3324","8/30/2012","LGI1",2,69,"G","","BC",""
"3325","8/30/2012","LGI1",3,69,"G","","BC",""
"3326","8/30/2012","LGI1",4,60,"G","","BC",""
"3327","8/30/2012","LGI1",5,63,"G","","BC",""
"3328","8/30/2012","LGI1",6,49,"G","","BC",""
"3329","8/30/2012","LGI1",7,53,"G","","BC",""
"3330","8/30/2012","LGI1",8,46,"G","","BC",""
"3331","8/30/2012","LGI1",9,53,"G","","BC",""
"3332","8/30/2012","LGI1",10,52,"G","","BC",""
"3333","10/5/2017","LGI1",1,92,"G","","KO CL",""
"3334","10/5/2017","LGI1",2,100,"G","","KO CL",""
"3335","10/5/2017","LGI1",3,78,"G","","KO CL",""
"3336","10/5/2017","LGI1",4,65,"G","","KO CL",""
"3337","10/5/2017","LGI1",5,72,"G","","KO CL",""
"3338","10/5/2017","LGI1",6,53,"G","","KO CL","Left."
"3339","10/5/2017","LGI1",7,131,"G","","KO CL","Might be rock."
"3340","10/5/2017","LGI1",8,89,"G","","KO CL",""
"3341","10/5/2017","LGI1",9,102,"G","","KO CL",""
"3342","10/5/2017","LGI1",10,47,"G","","KO CL",""
"3343","10/5/2017","LGI1",11,155,"G","","KO CL","May be rock."
"3344","10/5/2017","LGI1",12,148,"R","","KO CL",""
"3345","10/5/2017","LGI1",13,131,"G","","KO CL",""
"3346","10/5/2017","LGI1",14,137,"G","","KO CL",""
"3347","10/5/2017","LGI1",15,95,"G","","KO CL","Tree in the way."
"3348","10/5/2017","LGI1",16,125,"G","","KO CL",""
"3349","10/5/2017","LGI1",17,110,"R","","KO CL",""
"3350","10/5/2017","LGI1",18,125,"G","","KO CL","May be rock"
"3351","10/5/2017","LGI1",19,131,"G","","KO CL",""
"3352","10/5/2017","LGI1",20,138,"G","","KO CL","Rock?"
"3353","10/3/2018","LGI1",1,74,"G","","KO AL CL",""
"3354","10/3/2018","LGI1",2,114,"G","","KO AL CL",""
"3355","10/3/2018","LGI1",3,67,"G","","KO AL CL",""
"3356","10/3/2018","LGI1",4,116,"G","","KO AL CL",""
"3357","10/3/2018","LGI1",5,53,"G","","KO AL CL",""
"3358","10/3/2018","LGI1",6,50,"G","","KO AL CL",""
"3359","10/3/2018","LGI1",7,130,"R","","KO AL CL","Unsure if rock or ice sounds like rock "
"3360","10/3/2018","LGI1",8,98,"G","","KO AL CL","Unsure rock or ice"
"3361","10/3/2018","LGI1",9,91,"G","","KO AL CL","Unsure very cold"
"3362","10/3/2018","LGI1",10,120,"R","","KO AL CL",""
"3363","10/3/2018","LGI1",11,155,"R","","KO AL CL","Gravel?"
"3364","10/3/2018","LGI1",12,142,"R","","KO AL CL","Gravel"
"3365","10/3/2018","LGI1",13,110,"R","","KO AL CL",""
"3366","10/3/2018","LGI1",14,88,"G","","KO AL CL","Wet muck"
"3367","10/3/2018","LGI1",15,67,"G","","KO AL CL",""
"3368","10/3/2018","LGI1",16,94,"G","","KO AL CL",""
"3369","10/3/2018","LGI1",17,91,"G","","KO AL CL",""
"3370","10/3/2018","LGI1",18,78,"G","","KO AL CL",""
"3371","10/3/2018","LGI1",19,97,"G","","KO AL CL",""
"3372","10/3/2018","LGI1",20,112,"G","","KO AL CL","In seep"
"3373","10/16/2019","LGI1",1,94,"G","Ice","KO",""
"3374","10/16/2019","LGI1",2,99,"G","Ice","KO",""
"3375","10/16/2019","LGI1",3,80,"G","Ice","KO",""
"3376","10/16/2019","LGI1",4,129,"G","Ice","KO",""
"3377","10/16/2019","LGI1",5,71,"G","Ice","KO",""
"3378","10/16/2019","LGI1",6,72,"G","Ice","KO",""
"3379","10/16/2019","LGI1",7,166,"G","Ice","KO",""
"3380","10/16/2019","LGI1",8,125,"R","Rock","KO",""
"3381","10/16/2019","LGI1",9,117,"G","Ice","KO",""
"3382","10/16/2019","LGI1",10,95,"G","Ice","KO",""
"3383","10/16/2019","LGI1",11,136,"G","Ice","KO",""
"3384","10/16/2019","LGI1",12,128,"G","Ice","KO",""
"3385","10/16/2019","LGI1",13,139,"G","Ice","KO",""
"3386","10/16/2019","LGI1",14,200,"G","Ice","KO",""
"3387","10/16/2019","LGI1",15,69,"G","Ice","KO",""
"3388","10/16/2019","LGI1",16,118,"G","Ice","KO",""
"3389","10/16/2019","LGI1",17,137,"G","Ice","KO",""
"3390","10/16/2019","LGI1",18,82,"G","Ice","KO",""
"3391","10/16/2019","LGI1",19,126,"G","Ice","KO",""
"3392","10/16/2019","LGI1",20,111,"G","Ice","KO",""
"3393","9/25/2020","LGI1",1,125,"G","Rock","Maw",""
"3394","9/25/2020","LGI1",2,107,"G","Rock","Maw",""
"3395","9/25/2020","LGI1",3,99,"G","Ice","Maw",""
"3396","9/25/2020","LGI1",4,147,"G","Rock","Maw",""
"3397","9/25/2020","LGI1",5,77,"G","Ice","Maw",""
"3398","9/25/2020","LGI1",6,75,"G","Ice","Maw",""
"3399","9/25/2020","LGI1",7,126,"G","Rock","Maw",""
"3400","9/25/2020","LGI1",8,121,"G","Ice","Maw",""
"3401","9/25/2020","LGI1",9,101,"G","Ice","Maw",""
"3402","9/25/2020","LGI1",10,87,"G","Rock","Maw",""
"3403","9/25/2020","LGI1",11,115,"G","Rock","Maw",""
"3404","9/25/2020","LGI1",12,137,"G","Rock","Maw",""
"3405","9/25/2020","LGI1",13,121,"G","Ice","Maw",""
"3406","9/25/2020","LGI1",14,140,"G","Ice","Maw",""
"3407","9/25/2020","LGI1",15,57,"G","Ice","Maw",""
"3408","9/25/2020","LGI1",16,140,"G","Ice","Maw",""
"3409","9/25/2020","LGI1",17,120,"G","Ice","Maw",""
"3410","9/25/2020","LGI1",18,114,"G","Ice","Maw",""
"3411","9/25/2020","LGI1",19,148,"G","Rock","Maw",""
"3412","9/25/2020","LGI1",20,114,"G","Rock","Maw",""
"3413","9/16/2021","LGI1",1,139,"G","Ice","MAW, OPH",""
"3414","9/16/2021","LGI1",2,105,"G","Ice","MAW, OPH",""
"3415","9/16/2021","LGI1",3,76,"G","Ice","MAW, OPH",""
"3416","9/16/2021","LGI1",4,132,"G","Ice","MAW, OPH",""
"3417","9/16/2021","LGI1",5,67,"G","Ice","MAW, OPH",""
"3418","9/16/2021","LGI1",6,94,"G","Ice","MAW, OPH",""
"3419","9/16/2021","LGI1",7,162,"G","Rock","MAW, OPH",""
"3420","9/16/2021","LGI1",8,108,"G","Rock","MAW, OPH",""
"3421","9/16/2021","LGI1",9,76,"G","Ice","MAW, OPH",""
"3422","9/16/2021","LGI1",10,136,"G","Ice","MAW, OPH",""
"3423","9/16/2021","LGI1",11,82,"G","Ice","MAW, OPH",""
"3424","9/16/2021","LGI1",12,184,"G","Rock","MAW, OPH",""
"3425","9/16/2021","LGI1",13,194,"G","Ice","MAW, OPH",""
"3426","9/16/2021","LGI1",14,103,"G","Rock","MAW, OPH",""
"3427","9/16/2021","LGI1",15,67,"G","Rock","MAW, OPH",""
"3428","9/16/2021","LGI1",16,122,"G","Ice","MAW, OPH",""
"3429","9/16/2021","LGI1",17,84,"G","Ice","MAW, OPH",""
"3430","9/16/2021","LGI1",18,97,"G","Rock","MAW, OPH",""
"3431","9/16/2021","LGI1",19,174,"G","Ice","MAW, OPH",""
"3432","9/16/2021","LGI1",20,141,"G","Ice","MAW, OPH",""
"3433","8/30/2012","LGI2",1,-9999,"R","","BC",""
"3434","8/30/2012","LGI2",2,-9999,"R","","BC",""
"3435","8/30/2012","LGI2",3,-9999,"R","","BC",""
"3436","8/30/2012","LGI2",4,-9999,"R","","BC",""
"3437","8/30/2012","LGI2",5,-9999,"R","","BC",""
"3438","8/30/2012","LGI2",6,-9999,"R","","BC",""
"3439","8/30/2012","LGI2",7,-9999,"R","","BC",""
"3440","8/30/2012","LGI2",8,-9999,"R","","BC",""
"3441","8/30/2012","LGI2",9,-9999,"R","","BC",""
"3442","8/30/2012","LGI2",10,-9999,"R","","BC",""
"3443","10/15/2015","MDI1",1,140,"G","","SF, JH",""
"3444","10/15/2015","MDI1",2,184,"G","","SF, JH",""
"3445","10/15/2015","MDI1",3,199,"G","","SF, JH",""
"3446","10/15/2015","MDI1",4,168,"G","","SF, JH",""
"3447","10/15/2015","MDI1",5,104,"G","","SF, JH",""
"3448","10/15/2015","MDI1",6,114,"G","","SF, JH",""
"3449","10/15/2015","MDI1",7,210,"N","","SF, JH",""
"3450","10/15/2015","MDI1",8,210,"N","","SF, JH",""
"3451","10/15/2015","MDI1",9,113,"G","","SF, JH",""
"3452","10/15/2015","MDI1",10,140,"G","","SF, JH",""
"3453","10/15/2015","MDI1",11,107,"G","","SF, JH",""
"3454","10/15/2015","MDI1",12,100,"G","","SF, JH",""
"3455","10/15/2015","MDI1",13,161,"G","","SF, JH",""
"3456","10/15/2015","MDI1",14,154,"G","","SF, JH",""
"3457","10/15/2015","MDI1",15,168,"G","","SF, JH",""
"3458","10/15/2015","MDI1",16,130,"G","","SF, JH",""
"3459","10/15/2015","MDI1",17,102,"G","","SF, JH",""
"3460","10/15/2015","MDI1",18,101,"G","","SF, JH",""
"3461","10/15/2015","MDI1",19,88,"G","","SF, JH",""
"3462","10/15/2015","MDI1",20,117,"G","","SF, JH",""
"3463","10/5/2016","MDI1",1,130,"G","","Gl ko",""
"3464","10/5/2016","MDI1",1,130,"G","","Gl ko",""
"3465","10/5/2016","MDI1",2,116,"G","","Gl ko",""
"3466","10/5/2016","MDI1",2,116,"G","","Gl ko",""
"3467","10/5/2016","MDI1",3,208,"G","","Gl ko",""
"3468","10/5/2016","MDI1",3,208,"G","","Gl ko",""
"3469","10/5/2016","MDI1",4,171,"G","","Gl ko",""
"3470","10/5/2016","MDI1",4,171,"G","","Gl ko",""
"3471","10/5/2016","MDI1",5,131,"G","","Gl ko",""
"3472","10/5/2016","MDI1",5,131,"G","","Gl ko",""
"3473","10/5/2016","MDI1",6,153,"G","","Gl ko",""
"3474","10/5/2016","MDI1",6,153,"G","","Gl ko",""
"3475","10/5/2016","MDI1",7,187,"G","","Gl ko",""
"3476","10/5/2016","MDI1",7,187,"G","","Gl ko",""
"3477","10/5/2016","MDI1",8,191,"G","","Gl ko",""
"3478","10/5/2016","MDI1",8,191,"G","","Gl ko",""
"3479","10/5/2016","MDI1",9,137,"G","","Gl ko",""
"3480","10/5/2016","MDI1",9,137,"G","","Gl ko",""
"3481","10/5/2016","MDI1",10,142,"G","","Gl ko",""
"3482","10/5/2016","MDI1",10,142,"G","","Gl ko",""
"3483","10/5/2016","MDI1",11,142,"G","","Gl ko",""
"3484","10/5/2016","MDI1",11,142,"G","","Gl ko",""
"3485","10/5/2016","MDI1",12,130,"G","","Gl ko",""
"3486","10/5/2016","MDI1",12,130,"G","","Gl ko",""
"3487","10/5/2016","MDI1",13,157,"G","","Gl ko",""
"3488","10/5/2016","MDI1",13,157,"G","","Gl ko",""
"3489","10/5/2016","MDI1",14,171,"G","","Gl ko",""
"3490","10/5/2016","MDI1",14,171,"G","","Gl ko",""
"3491","10/5/2016","MDI1",15,140,"G","","Gl ko",""
"3492","10/5/2016","MDI1",15,140,"G","","Gl ko",""
"3493","10/5/2016","MDI1",16,110,"G","","Gl ko",""
"3494","10/5/2016","MDI1",16,110,"G","","Gl ko",""
"3495","10/5/2016","MDI1",17,137,"G","","Gl ko",""
"3496","10/5/2016","MDI1",17,137,"G","","Gl ko",""
"3497","10/5/2016","MDI1",18,133,"G","","Gl ko",""
"3498","10/5/2016","MDI1",18,133,"G","","Gl ko",""
"3499","10/5/2016","MDI1",19,127,"G","","Gl ko",""
"3500","10/5/2016","MDI1",19,127,"G","","Gl ko",""
"3501","10/5/2016","MDI1",20,139,"G","","Gl ko",""
"3502","10/5/2016","MDI1",20,139,"G","","Gl ko",""
"3503","10/3/2017","MDI1",1,124,"G","","KO",""
"3504","10/3/2017","MDI1",2,112,"G","","KO",""
"3505","10/3/2017","MDI1",3,203,"G","","KO",""
"3506","10/3/2017","MDI1",4,170,"G","","KO",""
"3507","10/3/2017","MDI1",5,125,"G","","KO",""
"3508","10/3/2017","MDI1",6,128,"G","","KO","Left hand rule all."
"3509","10/3/2017","MDI1",7,194,"G","","KO",""
"3510","10/3/2017","MDI1",8,213,"G","","KO",""
"3511","10/3/2017","MDI1",9,109,"G","","KO",""
"3512","10/3/2017","MDI1",10,142,"G","","KO",""
"3513","10/3/2017","MDI1",11,139,"G","","KO",""
"3514","10/3/2017","MDI1",12,113,"G","","KO",""
"3515","10/3/2017","MDI1",13,162,"G","","KO",""
"3516","10/3/2017","MDI1",14,200,"G","","KO",""
"3517","10/3/2017","MDI1",15,133,"G","","KO",""
"3518","10/3/2017","MDI1",16,91,"G","","KO",""
"3519","10/3/2017","MDI1",17,128,"G","","KO",""
"3520","10/3/2017","MDI1",18,131,"G","","KO",""
"3521","10/3/2017","MDI1",19,112,"G","","KO",""
"3522","10/3/2017","MDI1",20,141,"G","","KO",""
"3523","10/12/2018","MDI1",1,148,"G","","Maw",""
"3524","10/12/2018","MDI1",2,148,"G","","Maw",""
"3525","10/12/2018","MDI1",3,226,"G","","Maw",""
"3526","10/12/2018","MDI1",4,181,"G","","Maw",""
"3527","10/12/2018","MDI1",5,151,"G","","Maw",""
"3528","10/12/2018","MDI1",6,175,"G","","Maw",""
"3529","10/12/2018","MDI1",7,197,"G","","Maw",""
"3530","10/12/2018","MDI1",8,214,"G","","Maw",""
"3531","10/12/2018","MDI1",9,150,"G","","Maw",""
"3532","10/12/2018","MDI1",10,165,"N","","Maw",""
"3533","10/12/2018","MDI1",11,159,"G","","Maw",""
"3534","10/12/2018","MDI1",12,125,"G","","Maw",""
"3535","10/12/2018","MDI1",13,171,"G","","Maw",""
"3536","10/12/2018","MDI1",14,202,"G","","Maw",""
"3537","10/12/2018","MDI1",15,161,"G","","Maw",""
"3538","10/12/2018","MDI1",16,108,"G","","Maw",""
"3539","10/12/2018","MDI1",17,188,"G","","Maw",""
"3540","10/12/2018","MDI1",18,153,"G","","Maw",""
"3541","10/12/2018","MDI1",19,127,"G","","Maw",""
"3542","10/12/2018","MDI1",20,162,"G","","Maw",""
"3543","10/10/2019","MDI1",1,150,"G","Ice","Jh",""
"3544","10/10/2019","MDI1",2,170,"G","Ice","Jh",""
"3545","10/10/2019","MDI1",3,163,"G","Ice","Jh",""
"3546","10/10/2019","MDI1",4,215,"G","Ice","Jh",""
"3547","10/10/2019","MDI1",5,150,"G","Ice","Jh",""
"3548","10/10/2019","MDI1",6,200,"G","Ice","Jh",""
"3549","10/10/2019","MDI1",7,220,"G","Ice","Jh",""
"3550","10/10/2019","MDI1",8,231,"G","Ice","Jh",""
"3551","10/10/2019","MDI1",9,200,"G","Ice","Jh",""
"3552","10/10/2019","MDI1",10,185,"G","Ice","Jh",""
"3553","10/10/2019","MDI1",11,195,"G","Ice","Jh",""
"3554","10/10/2019","MDI1",12,180,"G","Ice","Jh",""
"3555","10/10/2019","MDI1",13,188,"G","Ice","Jh","Maybe rock"
"3556","10/10/2019","MDI1",14,-9999,"N","None","Jh",""
"3557","10/10/2019","MDI1",15,205,"G","Ice","Jh",""
"3558","10/10/2019","MDI1",16,120,"G","Ice","Jh",""
"3559","10/10/2019","MDI1",17,136,"G","Ice","Jh",""
"3560","10/10/2019","MDI1",18,160,"G","Ice","Jh",""
"3561","10/10/2019","MDI1",19,125,"G","Ice","Jh",""
"3562","10/10/2019","MDI1",20,169,"G","Ice","Jh",""
"3563","10/12/2020","MDI1",1,156,"G","Ice","Maw",""
"3564","10/12/2020","MDI1",2,159,"G","Ice","Maw",""
"3565","10/12/2020","MDI1",3,246,"G","None","Maw","Max depth"
"3566","10/12/2020","MDI1",4,54,"G","Ice","Maw",""
"3567","10/12/2020","MDI1",5,193,"G","Ice","Maw",""
"3568","10/12/2020","MDI1",6,196,"G","Ice","Maw",""
"3569","10/12/2020","MDI1",7,220,"G","Ice","Maw",""
"3570","10/12/2020","MDI1",8,226,"G","Ice","Maw",""
"3571","10/12/2020","MDI1",9,155,"G","Ice","Maw",""
"3572","10/12/2020","MDI1",10,192,"G","Ice","Maw",""
"3573","10/12/2020","MDI1",11,186,"G","Ice","Maw",""
"3574","10/12/2020","MDI1",12,158,"G","Ice","Maw",""
"3575","10/12/2020","MDI1",13,201,"G","Ice","Maw",""
"3576","10/12/2020","MDI1",14,205,"G","Ice","Maw",""
"3577","10/12/2020","MDI1",15,167,"G","Ice","Maw",""
"3578","10/12/2020","MDI1",16,136,"G","Ice","Maw",""
"3579","10/12/2020","MDI1",17,157,"G","Ice","Maw",""
"3580","10/12/2020","MDI1",18,194,"G","Ice","Maw",""
"3581","10/12/2020","MDI1",19,191,"G","Ice","Maw",""
"3582","10/12/2020","MDI1",20,206,"G","Ice","Maw",""
"3583","9/20/2021","MDI1",1,169,"G","Ice","MAW, OPH",""
"3584","9/20/2021","MDI1",2,182,"G","Ice","MAW, OPH",""
"3585","9/20/2021","MDI1",3,-9999,"N","None","MAW, OPH",""
"3586","9/20/2021","MDI1",4,213,"G","Ice","MAW, OPH",""
"3587","9/20/2021","MDI1",5,186,"G","Ice","MAW, OPH",""
"3588","9/20/2021","MDI1",6,-9999,"N","None","MAW, OPH",""
"3589","9/20/2021","MDI1",7,-9999,"N","None","MAW, OPH",""
"3590","9/20/2021","MDI1",8,236,"G","Ice","MAW, OPH",""
"3591","9/20/2021","MDI1",9,181,"G","Ice","MAW, OPH",""
"3592","9/20/2021","MDI1",10,217,"G","Ice","MAW, OPH",""
"3593","9/20/2021","MDI1",11,206,"G","Ice","MAW, OPH",""
"3594","9/20/2021","MDI1",12,191,"G","Ice","MAW, OPH",""
"3595","9/20/2021","MDI1",13,199,"G","Ice","MAW, OPH",""
"3596","9/20/2021","MDI1",14,209,"G","Ice","MAW, OPH",""
"3597","9/20/2021","MDI1",15,206,"G","Ice","MAW, OPH",""
"3598","9/20/2021","MDI1",16,143,"G","Ice","MAW, OPH",""
"3599","9/20/2021","MDI1",17,147,"G","Ice","MAW, OPH",""
"3600","9/20/2021","MDI1",18,157,"G","Ice","MAW, OPH",""
"3601","9/20/2021","MDI1",19,151,"G","Ice","MAW, OPH",""
"3602","9/20/2021","MDI1",20,-9999,"N","None","MAW, OPH",""
"3603","8/11/2011","MDI2",1,-9999,"R","","BC, CN",""
"3604","8/11/2011","MDI2",2,-9999,"R","","BC, CN",""
"3605","8/11/2011","MDI2",3,-9999,"R","","BC, CN",""
"3606","8/11/2011","MDI2",4,-9999,"R","","BC, CN",""
"3607","8/11/2011","MDI2",5,-9999,"R","","BC, CN",""
"3608","8/11/2011","MDI2",6,-9999,"R","","BC, CN",""
"3609","8/11/2011","MDI2",7,-9999,"R","","BC, CN",""
"3610","8/11/2011","MDI2",8,-9999,"R","","BC, CN",""
"3611","8/11/2011","MDI2",9,-9999,"R","","BC, CN",""
"3612","8/11/2011","MDI2",10,-9999,"R","","BC, CN",""
"3613","10/5/2016","MDI2",1,44,"R","","KO GML",""
"3614","10/5/2016","MDI2",1,44,"R","","KO GML",""
"3615","10/5/2016","MDI2",2,65,"R","","KO GML",""
"3616","10/5/2016","MDI2",2,65,"R","","KO GML",""
"3617","10/15/2015","MDI3",1,181,"G","","SF, JH",""
"3618","10/15/2015","MDI3",2,200,"G","","SF, JH",""
"3619","10/15/2015","MDI3",3,179,"G","","SF, JH",""
"3620","10/15/2015","MDI3",4,208,"G","","SF, JH",""
"3621","10/15/2015","MDI3",5,196,"G","","SF, JH",""
"3622","10/15/2015","MDI3",6,158,"G","","SF, JH",""
"3623","10/15/2015","MDI3",7,167,"G","","SF, JH",""
"3624","10/15/2015","MDI3",8,210,"N","","SF, JH","Out of probe"
"3625","10/15/2015","MDI3",9,180,"G","","SF, JH",""
"3626","10/15/2015","MDI3",10,170,"G","","SF, JH",""
"3627","10/15/2015","MDI3",11,201,"G","","SF, JH",""
"3628","10/15/2015","MDI3",12,184,"G","","SF, JH",""
"3629","10/15/2015","MDI3",13,190,"G","","SF, JH",""
"3630","10/15/2015","MDI3",14,191,"G","","SF, JH",""
"3631","10/15/2015","MDI3",15,196,"G","","SF, JH","Jamie cant break through."
"3632","10/15/2015","MDI3",16,203,"G","","SF, JH","Layer around 185 at this site where probing got hard. Perhaps partially frozen, as we were able to push into but never through it."
"3633","10/15/2015","MDI3",17,214,"N","","SF, JH","Out of probe"
"3634","10/15/2015","MDI3",18,212,"G","","SF, JH","Started getting hard around 190"
"3635","10/15/2015","MDI3",19,180,"G","","SF, JH",""
"3636","10/15/2015","MDI3",20,210,"N","","SF, JH","Out of probe"
"3637","10/5/2016","MDI3",1,248,"G","","KO GML",""
"3638","10/5/2016","MDI3",1,248,"G","","KO GML",""
"3639","10/5/2016","MDI3",2,234,"G","","KO GML",""
"3640","10/5/2016","MDI3",2,234,"G","","KO GML",""
"3641","10/5/2016","MDI3",3,192,"G","","KO GML",""
"3642","10/5/2016","MDI3",3,192,"G","","KO GML",""
"3643","10/5/2016","MDI3",4,209,"G","","KO GML",""
"3644","10/5/2016","MDI3",4,209,"G","","KO GML",""
"3645","10/5/2016","MDI3",5,202,"G","","KO GML",""
"3646","10/5/2016","MDI3",5,202,"G","","KO GML",""
"3647","10/5/2016","MDI3",6,175,"G","","KO GML",""
"3648","10/5/2016","MDI3",6,175,"G","","KO GML",""
"3649","10/5/2016","MDI3",7,164,"G","","KO GML",""
"3650","10/5/2016","MDI3",7,164,"G","","KO GML",""
"3651","10/5/2016","MDI3",8,245,"N","","KO GML",""
"3652","10/5/2016","MDI3",8,245,"N","","KO GML","Didn't hit bottom "
"3653","10/5/2016","MDI3",9,225,"G","","KO GML",""
"3654","10/5/2016","MDI3",9,225,"G","","KO GML",""
"3655","10/5/2016","MDI3",10,192,"G","","KO GML",""
"3656","10/5/2016","MDI3",10,192,"G","","KO GML",""
"3657","10/5/2016","MDI3",11,225,"G","","KO GML",""
"3658","10/5/2016","MDI3",11,225,"G","","KO GML",""
"3659","10/5/2016","MDI3",12,206,"G","","KO GML",""
"3660","10/5/2016","MDI3",12,206,"G","","KO GML",""
"3661","10/5/2016","MDI3",13,240,"G","","KO GML",""
"3662","10/5/2016","MDI3",13,240,"G","","KO GML",""
"3663","10/5/2016","MDI3",14,195,"G","","KO GML",""
"3664","10/5/2016","MDI3",14,195,"G","","KO GML",""
"3665","10/5/2016","MDI3",15,204,"G","","KO GML",""
"3666","10/5/2016","MDI3",15,204,"G","","KO GML",""
"3667","10/5/2016","MDI3",16,194,"R","","KO GML",""
"3668","10/5/2016","MDI3",16,194,"R","","KO GML",""
"3669","10/5/2016","MDI3",17,233,"G","","KO GML",""
"3670","10/5/2016","MDI3",17,233,"G","","KO GML",""
"3671","10/5/2016","MDI3",18,204,"G","","KO GML",""
"3672","10/5/2016","MDI3",18,204,"G","","KO GML",""
"3673","10/5/2016","MDI3",19,219,"G","","KO GML",""
"3674","10/5/2016","MDI3",19,219,"G","","KO GML",""
"3675","10/5/2016","MDI3",20,230,"R","","KO GML",""
"3676","10/5/2016","MDI3",20,230,"R","","KO GML",""
"3677","10/3/2017","MDI3",1,248,"N","","KO",""
"3678","10/3/2017","MDI3",2,248,"N","","KO",""
"3679","10/3/2017","MDI3",3,223,"G","","KO",""
"3680","10/3/2017","MDI3",4,223,"G","","KO",""
"3681","10/3/2017","MDI3",5,217,"G","","KO",""
